1.962	0.0182195587235
1.964	0.0183744477144
1.966	0.0185305856152
1.968	0.0186879815537
1.97	0.0188466447112
1.972	0.0190065843225
1.974	0.0191678096762
1.976	0.0193303301149
1.978	0.0194941550353
1.98	0.019659293888
1.982	0.019825756178
1.984	0.0199935514645
1.986	0.0201626893613
1.988	0.0203331795367
1.99	0.0205050317136
1.992	0.0206782556695
1.994	0.0208528612371
1.996	0.0210288583037
1.998	0.0212062568117
2.0	0.0213850667585
2.002	0.0215652981968
2.004	0.0217469612343
2.006	0.0219300660342
2.008	0.0221146228149
2.01	0.0223006418503
2.012	0.0224881334697
2.014	0.0226771080579
2.016	0.0228675760554
2.018	0.0230595479581
2.02	0.0232530343178
2.022	0.0234480457417
2.024	0.0236445928929
2.026	0.0238426864902
2.028	0.024042337308
2.03	0.0242435561766
2.032	0.0244463539822
2.034	0.0246507416666
2.036	0.0248567302274
2.038	0.025064330718
2.04	0.0252735542476
2.042	0.0254844119812
2.044	0.0256969151394
2.046	0.0259110749986
2.048	0.0261269028909
2.05	0.0263444102039
2.052	0.0265636083811
2.054	0.0267845089213
2.056	0.0270071233788
2.058	0.0272314633635
2.06	0.0274575405406
2.062	0.0276853666305
2.064	0.0279149534089
2.066	0.0281463127069
2.068	0.0283794564102
2.07	0.0286143964597
2.072	0.0288511448513
2.074	0.0290897136354
2.076	0.029330114917
2.078	0.029572360856
2.08	0.0298164636661
2.082	0.0300624356158
2.084	0.0303102890274
2.086	0.0305600362771
2.088	0.0308116897952
2.09	0.0310652620652
2.092	0.0313207656244
2.094	0.0315782130633
2.096	0.0318376170254
2.098	0.0320989902071
2.1	0.0323623453577
2.102	0.0326276952786
2.104	0.0328950528239
2.106	0.0331644308994
2.108	0.0334358424629
2.11	0.0337093005236
2.112	0.0339848181422
2.114	0.0342624084304
2.116	0.0345420845505
2.118	0.0348238597155
2.12	0.0351077471887
2.122	0.035393760283
2.124	0.0356819123613
2.126	0.0359722168357
2.128	0.0362646871671
2.13	0.0365593368653
2.132	0.0368561794884
2.134	0.0371552286423
2.136	0.0374564979808
2.138	0.0377600012048
2.14	0.0380657520621
2.142	0.038373764347
2.144	0.0386840518999
2.146	0.0389966286069
2.148	0.0393115083994
2.15	0.0396287052536
2.152	0.0399482331901
2.154	0.0402701062737
2.156	0.0405943386125
2.158	0.0409209443576
2.16	0.0412499377028
2.162	0.041581332884
2.164	0.0419151441786
2.166	0.0422513859052
2.168	0.0425900724228
2.17	0.0429312181306
2.172	0.0432748374671
2.174	0.0436209449098
2.176	0.0439695549747
2.178	0.0443206822155
2.18	0.044674341223
2.182	0.0450305466247
2.184	0.0453893130841
2.186	0.0457506553002
2.188	0.0461145880064
2.19	0.0464811259706
2.192	0.0468502839938
2.194	0.04722207691
2.196	0.0475965195852
2.198	0.0479736269168
2.2	0.0483534138328
2.202	0.0487358952914
